age,sex,is_closed,has_high_education,relation_status,number_of_relatives,len_of_about,number_of_activities,number_of_books,number_of_friends,number_of_followers,number_of_interests,number_of_groups,number_of_movies,len_of_status,age_hidden
0,1,0,1,4,0,0,1,1,113,44,1,5,1,0,1
26,1,0,1,4,2,0,1,1,103,79,4,34,1,0,0
0,1,0,1,4,1,0,1,1,199,57,1,19,1,0,1
23,0,0,0,0,0,0,0,0,543,379,0,446,0,0,0
36,1,0,0,0,0,0,0,0,89,21,0,8,0,0,0
49,0,0,0,0,0,0,0,0,27,116,0,60,0,0,0
53,0,0,0,0,0,0,0,0,382,42,0,98,0,1,0
32,1,0,0,0,0,0,0,0,471,72,0,19,0,6,0
0,0,0,0,0,0,0,0,0,424,255,0,107,0,3,1
27,0,0,0,0,0,0,0,0,141,193,0,45,0,5,0
27,1,0,1,0,0,3,1,1,1325,757,1,21,1,19,0
0,0,0,0,0,0,0,0,0,21,50,0,4,0,0,1
59,0,0,0,0,0,0,0,0,41,52,0,8,0,0,0
22,0,0,0,0,0,0,0,0,204,203,0,44,0,0,0
37,1,0,0,0,0,0,0,0,69,27,0,1,0,0,0
42,1,0,0,0,0,0,0,0,106,103,0,28,0,2,0
52,1,0,0,0,0,0,0,0,99,16,0,14,0,0,0
31,1,0,0,0,0,0,0,0,191,47,0,10,0,0,0
65,0,0,0,0,0,0,0,0,41,16,0,6,0,0,0
22,1,0,0,0,0,0,0,0,348,238,0,299,0,0,0
26,1,0,1,0,0,0,1,1,146,47,1,55,1,0,0
25,1,0,0,0,0,0,0,0,40,24,0,53,0,0,0
59,0,0,1,0,3,0,1,1,222,176,1,45,1,22,0
0,0,0,0,0,0,0,0,0,168,165,0,62,0,0,1
45,0,0,0,0,0,0,0,0,131,150,0,100,0,19,0
41,1,0,0,0,0,0,0,0,255,42,0,1,0,0,0
22,0,0,0,0,0,0,0,0,182,311,0,221,0,0,0
27,1,0,0,0,0,0,0,0,4734,216,0,110,0,0,0
29,1,0,0,0,0,0,0,0,95,35,0,3,0,15,0
27,0,0,0,0,0,0,0,0,592,273,0,83,0,4,0
23,1,0,0,0,0,0,0,0,181,204,0,147,0,0,0
0,1,0,0,0,0,0,0,0,73,29,0,1,0,0,1
46,1,0,1,0,3,0,1,1,266,13,1,7,1,4,0
37,1,0,0,0,0,0,0,0,22,45,0,68,0,0,0
33,1,0,1,1,0,0,1,1,98,50,1,132,1,0,0
29,0,0,0,0,0,0,0,0,149,473,0,118,0,0,0
0,1,0,1,1,0,5,2,1,44,58,1,35,1,0,1
40,1,0,0,0,0,0,0,0,72,24,0,1,0,0,0
60,0,0,0,0,0,0,0,0,347,18,0,6,0,0,0
29,1,0,0,0,0,0,0,0,213,115,0,157,0,0,0
0,0,0,0,0,0,0,0,0,331,362,0,127,0,8,1
30,0,0,0,0,0,0,0,0,111,458,0,85,0,0,0
25,0,0,0,0,0,0,0,0,175,112,0,149,0,1,0
0,0,0,1,0,1,0,1,1,38,37,1,126,1,0,1
22,1,0,1,0,0,0,1,1,223,164,1,217,1,1,0
29,1,0,1,0,1,0,1,1,37,22,1,10,1,0,0
49,1,0,0,0,0,0,0,0,103,49,0,18,0,0,0
26,1,0,0,0,0,0,0,0,174,47,0,103,0,8,0
67,1,0,0,0,0,0,0,0,39,9,0,5,0,0,0
45,0,0,1,0,0,1,1,3,432,496,1,186,5,1,0
31,0,0,0,0,0,0,0,0,115,88,0,17,0,0,0
42,1,0,1,4,1,0,1,1,809,22,1,5,1,0,0
55,0,0,0,0,0,0,0,0,162,50,0,5,0,0,0
30,0,0,0,0,0,0,0,0,521,178,0,99,0,15,0
29,0,0,1,0,0,0,1,1,219,404,1,176,1,0,0
48,0,0,0,0,0,0,0,0,35,16,0,4,0,0,0
46,0,0,1,0,1,4,4,1,1390,364,3,160,1,6,0
29,0,0,1,4,1,9,1,1,295,89,4,94,6,3,0
40,0,0,0,0,0,0,0,0,207,151,0,38,0,15,0
37,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0
23,1,0,0,0,0,0,0,0,106,70,0,22,0,0,0
40,0,0,0,0,0,0,0,0,152,51,0,2,0,0,0
33,0,0,0,0,0,0,0,0,164,121,0,48,0,0,0
35,1,0,1,1,0,0,1,1,91,37,1,22,1,0,0
27,0,0,1,0,0,8,1,2,305,176,1,61,3,0,0
0,0,0,0,0,0,0,0,0,863,211,0,65,0,0,1
40,1,0,1,4,1,0,1,1,21,21,1,0,1,0,0
39,1,0,0,0,0,0,0,0,113,63,0,19,0,0,0
22,0,0,1,0,0,0,1,1,109,219,1,23,1,0,0
22,1,0,1,0,1,0,1,1,79,43,1,3,1,0,0
21,0,0,0,0,0,0,0,0,210,236,0,58,0,0,0
32,0,0,0,0,0,0,0,0,502,137,0,166,0,0,0
52,1,0,0,0,0,0,0,0,37,14,0,0,0,0,0
50,0,0,1,4,3,0,1,1,517,310,1,391,1,0,0
41,1,0,0,0,0,0,0,0,123,45,0,6,0,2,0
0,0,0,1,0,1,0,1,1,596,71,1,33,1,0,1
23,1,0,0,0,0,0,0,0,322,270,0,120,0,0,0
26,0,0,0,0,0,0,0,0,252,750,0,390,0,0,0
36,1,0,0,0,0,0,0,0,48,9,0,2,0,0,0
36,1,0,1,0,0,0,1,1,88,4,1,5,1,0,0
46,0,0,1,4,0,0,1,1,39,26,1,1,1,0,0
60,1,0,1,0,0,6,1,1,0,10,1,3,1,0,0
0,1,0,1,0,2,0,1,6,2033,975,8,98,1,3,1
40,0,0,0,0,0,0,0,0,150,155,0,14,0,0,0
31,1,0,0,0,0,0,0,0,123,59,0,11,0,0,0
46,0,0,0,0,0,0,0,0,36,31,0,12,0,0,0
21,0,0,0,0,0,0,0,0,69,458,0,134,0,0,0
21,0,0,1,0,0,0,1,1,54,274,1,91,1,0,0
29,1,0,1,0,0,0,1,11,99,109,1,185,21,0,0
36,0,0,0,0,0,0,0,0,441,121,0,26,0,13,0
0,1,0,0,0,0,0,0,0,26,26,0,6,0,0,1
59,0,0,0,0,0,0,0,0,90,40,0,85,0,0,0
24,1,0,1,0,0,1,1,1,161,88,1,128,1,7,0
34,0,0,0,0,0,0,0,0,181,293,0,105,0,0,0
26,0,0,0,0,0,0,0,0,82,451,0,172,0,0,0
32,1,0,0,0,0,0,0,0,438,29,0,8,0,3,0
21,1,0,1,7,0,0,1,1,133,241,1,24,1,3,0
22,0,0,1,0,0,0,1,1,309,165,1,108,1,0,0
37,0,0,0,0,0,0,0,0,67,37,0,3,0,18,0
41,1,0,0,0,0,0,0,0,364,54,0,140,0,0,0
52,0,0,0,0,0,0,0,0,174,81,0,5,0,22,0
31,0,0,0,0,0,0,0,0,496,438,0,89,0,0,0
0,0,0,0,0,0,0,0,0,130,715,0,29,0,0,1
35,1,0,1,0,2,0,1,1,286,62,1,35,1,0,0
25,1,0,0,0,0,0,0,0,64,20,0,29,0,0,0
26,0,0,1,0,1,0,1,1,268,279,1,22,1,0,0
39,0,0,0,0,0,0,0,0,158,73,0,0,0,3,0
35,0,0,0,0,0,0,0,0,198,226,0,114,0,0,0
26,1,0,0,0,0,0,0,0,0,1,0,35,0,0,0
35,1,0,1,4,11,0,1,1,1399,302,1,398,1,1,0
24,0,0,0,0,0,0,0,0,195,1307,0,362,0,13,0
32,1,0,1,6,2,0,5,1,360,20,2,3,1,1,0
0,0,0,1,0,1,0,1,1,157,194,1,95,1,0,1
24,1,0,1,0,0,0,1,1,129,43,1,31,1,0,0
28,1,0,0,0,0,0,0,0,418,86,0,69,0,0,0
0,0,0,1,0,0,0,1,1,209,1252,1,35,1,1,1
35,1,0,0,0,0,0,0,0,52,199,0,462,0,0,0
51,0,0,0,0,0,0,0,0,86,15,0,1,0,2,0
57,1,0,1,4,0,3,1,1,18,30,1,3,1,0,0
25,0,0,0,0,0,0,0,0,202,1964,0,328,0,0,0
31,1,0,1,0,2,0,1,1,108,68,1,58,1,18,0
0,0,0,0,0,0,0,0,0,57,22,0,2,0,1,1
0,0,0,1,1,1,0,1,1,20,14,1,10,1,0,1
48,0,0,0,0,0,0,0,0,143,82,0,20,0,0,0
22,0,0,1,0,3,0,1,6,142,182,1,25,1,7,0
24,0,0,0,0,0,0,0,0,56,0,0,71,0,0,0
28,0,0,1,0,1,0,1,5,86,81,1,10,1,0,0
55,0,0,0,0,0,0,0,0,107,81,0,65,0,12,0
34,1,0,0,0,0,0,0,0,64,30,0,43,0,0,0
58,1,0,1,4,2,56,4,1,273,62,1,84,1,0,0
58,0,0,1,4,1,0,1,1,32,37,2,48,1,20,0
39,1,0,0,0,0,0,0,0,99,17,0,41,0,0,0
0,1,0,1,0,3,0,1,1,269,61,1,185,1,2,1
52,0,0,0,0,0,0,0,0,299,142,0,195,0,15,0
56,0,0,0,0,0,0,0,0,165,192,0,16,0,0,0
25,1,0,1,1,5,0,1,1,507,229,1,31,1,8,0
42,1,0,1,4,3,6,1,1,1246,201,1,16,1,0,0
26,0,0,0,0,0,0,0,0,179,234,0,71,0,7,0
25,0,0,1,0,0,0,1,1,146,121,1,31,1,0,0
30,0,0,0,0,0,0,0,0,62,251,0,73,0,8,0
21,0,0,1,5,0,0,1,1,431,43,1,53,2,0,0
31,1,0,1,4,1,0,1,1,417,141,1,86,1,10,0
37,0,0,1,4,1,8,1,1,255,222,5,160,3,0,0
25,0,0,0,0,0,0,0,0,309,354,0,139,0,0,0
25,1,0,0,0,0,0,0,0,140,136,0,163,0,0,0
34,1,0,0,0,0,0,0,0,284,52,0,39,0,0,0
32,0,0,0,0,0,0,0,0,302,230,0,43,0,0,0
36,1,0,0,0,0,0,0,0,43,3,0,2,0,0,0
26,0,0,0,0,0,0,0,0,321,1505,0,236,0,0,0
44,0,0,1,4,2,0,1,1,115,85,1,6,1,20,0
37,1,0,1,4,4,2,1,1,236,36,4,3,1,0,0
49,1,0,0,0,0,0,0,0,126,32,0,21,0,0,0
66,0,0,0,0,0,0,0,0,246,79,0,7,0,0,0
0,0,0,1,0,2,78,10,1,6558,1545,1,410,1,4,1
35,1,0,1,0,1,16,1,1,85,240,1,98,1,2,0
47,0,0,1,1,4,12,3,1,97,88,4,8,1,0,0
34,1,0,1,4,1,0,1,1,35,6,1,0,1,0,0
25,0,0,0,0,0,0,0,0,136,695,0,25,0,0,0
23,0,0,0,0,0,0,0,0,214,354,0,23,0,0,0
23,1,0,1,0,2,0,1,1,139,119,1,40,1,0,0
49,0,0,1,0,0,0,1,1,31,8,1,3,1,0,0
0,0,0,1,0,0,0,2,1,87,46,1,34,1,5,1
32,1,0,0,0,0,0,0,0,112,94,0,80,0,0,0
26,0,0,0,0,0,0,0,0,186,401,0,174,0,1,0
61,0,0,0,0,0,0,0,0,29,25,0,0,0,20,0
0,0,0,0,0,0,0,0,0,100,433,0,2,0,0,1
0,1,0,1,4,2,14,2,1,59,19,4,10,1,0,1
46,1,0,0,0,0,0,0,0,18,24,0,18,0,0,0
0,0,0,0,0,0,0,0,0,611,128,0,62,0,0,1
42,0,0,0,0,0,0,0,0,145,36,0,4,0,0,0
50,1,0,0,0,0,0,0,0,5,19,0,2,0,0,0
38,1,0,0,0,0,0,0,0,50,10,0,50,0,0,0
52,0,0,0,0,0,0,0,0,67,21,0,0,0,3,0
54,1,0,0,0,0,0,0,0,13,5,0,0,0,0,0
27,0,0,0,0,0,0,0,0,127,524,0,45,0,0,0
45,1,0,0,0,0,0,0,0,24,5,0,8,0,0,0
28,1,0,1,0,2,0,1,1,88,207,1,46,1,1,0
56,0,0,0,0,0,0,0,0,14,7,0,23,0,0,0
31,0,0,0,0,0,0,0,0,639,477,0,189,0,0,0
46,1,0,0,0,0,0,0,0,1871,599,0,10,0,0,0
0,1,0,0,0,0,0,0,0,106,26,0,51,0,2,1
0,0,0,0,0,0,0,0,0,45,52,0,7,0,11,1
38,1,0,0,0,0,0,0,0,28,22,0,0,0,0,0
29,1,0,1,0,1,0,1,1,137,115,1,39,1,0,0
0,0,0,0,0,0,0,0,0,70,18,0,10,0,0,1
43,0,0,0,0,0,0,0,0,67,99,0,47,0,0,0
22,0,0,1,0,0,0,1,1,251,450,1,57,1,1,0
0,1,0,0,0,0,0,0,0,54,23,0,24,0,0,1
23,1,0,1,0,1,0,1,1,182,48,1,33,1,0,0
45,1,0,1,4,5,0,1,1,72,31,1,54,1,0,0
41,0,0,0,0,0,0,0,0,229,115,0,20,0,0,0
64,0,0,0,0,0,0,0,0,109,29,0,92,0,0,0
21,0,0,1,0,2,0,1,1,467,159,1,158,1,0,0
0,1,0,1,0,0,0,1,1,285,88,1,77,1,0,1
34,0,0,0,0,0,0,0,0,411,405,0,46,0,0,0
23,0,0,0,0,0,0,0,0,236,247,0,83,0,3,0
0,0,0,1,4,0,0,1,1,192,135,1,73,1,0,1
61,1,0,0,0,0,0,0,0,35,7,0,2,0,0,0
23,0,0,1,0,3,0,1,1,55,189,1,63,1,0,0
37,1,0,1,6,3,4,1,1,175,55,1,53,3,0,0
33,1,0,0,0,0,0,0,0,336,59,0,169,0,0,0
25,1,0,0,0,0,0,0,0,167,146,0,265,0,0,0
26,1,0,0,0,0,0,0,0,138,21,0,9,0,0,0
31,1,0,1,4,3,0,1,1,301,705,1,310,1,0,0
30,0,0,0,0,0,0,0,0,192,294,0,78,0,9,0
54,1,0,1,4,0,0,1,1,20,10,1,1,2,0,0
0,0,0,1,4,4,3,1,1,251,49,3,7,1,13,1
44,1,0,0,0,0,0,0,0,40,31,0,66,0,0,0
65,0,0,1,4,0,0,1,1,121,16,1,82,1,0,0
61,0,0,1,4,0,0,1,1,11,8,1,1,1,0,0
49,0,0,1,4,1,0,1,1,97,27,1,73,1,0,0
56,1,0,1,1,0,0,1,1,9,5,1,4,1,0,0
28,0,0,0,0,0,0,0,0,700,342,0,109,0,0,0
40,0,0,0,0,0,0,0,0,53,1,0,2,0,0,0
31,1,0,1,0,2,0,1,1,11,42,2,0,5,0,0
49,0,0,1,0,1,0,1,1,66,75,1,80,1,18,0
36,0,0,1,7,1,16,1,6,621,100,11,184,11,2,0
39,0,0,0,0,0,0,0,0,47,21,0,12,0,6,0
0,1,0,1,4,1,0,1,1,83,56,1,0,1,1,1
30,1,0,1,0,0,0,1,1,105,19,1,1,1,2,0
20,0,0,1,0,1,0,1,1,48,518,1,13,1,5,0
50,1,0,1,0,0,0,1,1,311,53,1,12,1,0,0
25,0,0,1,0,2,0,1,1,323,383,1,65,1,0,0
70,0,0,1,4,0,0,2,1,70,39,1,3,2,0,0
0,0,0,0,0,0,0,0,0,76,48,0,76,0,0,1
52,1,0,0,0,0,0,0,0,113,15,0,92,0,0,0
54,0,0,0,0,0,0,0,0,69,69,0,35,0,1,0
0,1,0,0,0,0,0,0,0,120,6,0,20,0,0,1
43,0,0,0,0,0,0,0,0,762,543,0,309,0,18,0
0,0,0,0,0,0,0,0,0,197,271,0,47,0,0,1
35,1,0,0,0,0,0,0,0,81,29,0,21,0,0,0
38,1,0,1,5,1,0,1,1,1671,5,1,32,1,0,0
29,0,0,0,0,0,0,0,0,495,1829,0,93,0,0,0
0,1,0,0,0,0,0,0,0,212,204,0,57,0,0,1
0,0,0,1,0,2,0,1,1,137,199,1,54,1,0,1
0,0,0,1,4,5,0,1,1,161,176,1,94,1,0,1
22,0,0,0,0,0,0,0,0,91,247,0,168,0,0,0
42,0,0,0,0,0,0,0,0,167,185,0,272,0,2,0
63,0,0,0,0,0,0,0,0,32,12,0,8,0,0,0
39,1,0,0,0,0,0,0,0,671,139,0,147,0,0,0
24,0,0,0,0,0,0,0,0,146,305,0,26,0,0,0
22,0,0,0,0,0,0,0,0,108,131,0,68,0,0,0
27,1,0,0,0,0,0,0,0,306,137,0,36,0,0,0
23,1,0,1,0,1,0,1,1,282,292,1,81,1,0,0
0,0,0,0,0,0,0,0,0,619,308,0,163,0,0,1
54,1,0,0,0,0,0,0,0,88,36,0,5,0,0,0
35,0,0,0,0,0,0,0,0,142,140,0,32,0,0,0
46,0,0,0,0,0,0,0,0,15,10,0,7,0,0,0
32,1,0,0,0,0,0,0,0,199,87,0,50,0,6,0
37,1,0,0,0,0,0,0,0,225,28,0,32,0,10,0
26,0,0,1,4,5,0,1,1,301,306,1,206,1,15,0
0,1,0,0,0,0,0,0,0,43,399,0,115,0,0,1
39,1,0,1,6,0,0,1,1,70,4,1,2,1,0,0
0,1,0,0,0,0,0,0,0,560,179,0,98,0,8,1
60,0,0,1,4,1,2,1,1,35,8,1,1,1,0,0
23,0,0,0,0,0,0,0,0,177,323,0,28,0,1,0
30,1,0,0,0,0,0,0,0,67,36,0,54,0,0,0
47,1,0,0,0,0,0,0,0,188,38,0,25,0,9,0
37,0,0,0,0,0,0,0,0,222,186,0,48,0,1,0
0,0,0,0,0,0,0,0,0,177,165,0,43,0,0,1
35,1,0,0,0,0,0,0,0,254,94,0,83,0,0,0
45,1,0,0,0,0,0,0,0,49,36,0,250,0,7,0
22,0,0,0,0,0,0,0,0,10,48,0,3,0,6,0
44,1,0,0,0,0,0,0,0,252,65,0,171,0,0,0
27,0,0,1,0,2,0,1,11,112,68,6,61,10,0,0
0,1,0,0,0,0,0,0,0,603,126,0,53,0,0,1
25,1,0,1,0,0,0,1,1,106,167,1,72,1,0,0
46,1,0,1,0,0,0,1,1,7,4,1,1,1,0,0
34,0,0,0,0,0,0,0,0,147,108,0,21,0,15,0
30,1,0,0,0,0,0,0,0,132,117,0,101,0,22,0
44,0,0,0,0,0,0,0,0,99,52,0,109,0,0,0
42,0,0,0,0,0,0,0,0,208,116,0,47,0,10,0
0,1,0,0,0,0,0,0,0,154,295,0,104,0,0,1
57,1,0,0,0,0,0,0,0,22,4,0,1,0,0,0
47,1,0,1,6,2,1,1,1,101,27,2,100,3,2,0
32,0,0,1,4,2,0,1,1,75,53,1,10,1,0,0
0,0,0,0,0,0,0,0,0,57,881,0,1505,0,1,1
24,1,0,1,0,2,0,1,1,202,131,1,34,1,0,0
49,1,0,1,4,0,0,1,1,14,25,1,2,1,0,0
0,1,0,0,0,0,0,0,0,548,67,0,65,0,9,1
0,1,0,1,0,1,0,1,1,101,47,1,11,1,0,1
30,0,0,0,0,0,0,0,0,319,167,0,135,0,9,0
25,0,0,1,1,0,0,1,1,37,144,1,31,1,0,0
34,0,0,0,0,0,0,0,0,362,223,0,180,0,4,0
53,1,0,1,1,0,0,1,1,24,12,1,2,1,0,0
74,1,0,1,0,5,0,1,1,293,68,1,1,1,0,0
0,1,0,0,0,0,0,0,0,148,142,0,80,0,0,1
31,1,0,1,4,1,0,1,1,94,27,1,28,1,0,0
34,0,0,0,0,0,0,0,0,165,94,0,42,0,0,0
25,0,0,1,0,1,0,1,1,355,256,1,155,1,13,0
24,0,0,0,0,0,0,0,0,203,244,0,93,0,0,0
25,1,0,0,0,0,0,0,0,25,16,0,0,0,0,0
0,1,0,0,0,0,0,0,0,198,121,0,33,0,0,1
32,1,0,1,3,3,0,1,1,383,571,1,335,1,0,0
26,1,0,0,0,0,0,0,0,468,338,0,364,0,1,0
0,0,0,1,5,1,0,1,1,132,15,1,8,1,16,1
45,1,0,0,0,0,0,0,0,757,212,0,16,0,0,0
44,0,0,1,4,7,4,1,1,203,292,1,79,1,0,0
30,1,0,1,4,6,3,1,1,166,101,1,29,2,0,0
38,1,0,1,0,0,0,1,1,23,1,1,5,1,0,0
24,0,0,0,0,0,0,0,0,117,280,0,47,0,0,0
28,0,0,0,0,0,0,0,0,301,356,0,58,0,1,0
48,1,0,0,0,0,0,0,0,98,25,0,3,0,0,0
0,0,0,0,0,0,0,0,0,160,110,0,68,0,1,1
0,0,0,1,0,1,0,1,1,279,205,1,39,1,0,1
30,1,0,1,7,2,0,1,1,73,20,1,1,1,0,0
31,0,0,0,0,0,0,0,0,114,132,0,69,0,0,0
0,0,0,0,0,0,0,0,0,273,231,0,79,0,23,1
48,1,0,1,4,0,0,1,1,114,16,1,0,1,0,0
0,0,0,0,0,0,0,0,0,179,174,0,136,0,2,1
53,1,0,1,0,0,0,1,1,26,9,1,2,1,0,0
0,1,0,0,0,0,0,0,0,169,114,0,330,0,0,1
42,0,0,0,0,0,0,0,0,196,76,0,80,0,19,0
22,1,0,1,0,0,0,1,1,166,281,1,383,1,1,0
28,1,0,0,0,0,0,0,0,41,15,0,38,0,0,0
20,1,0,1,0,0,0,1,1,74,77,1,280,1,5,0
21,1,0,1,0,1,0,1,1,115,32,1,9,1,0,0
38,0,0,1,1,3,0,1,1,224,16,1,43,4,0,0
26,1,0,0,0,0,0,0,0,128,220,0,32,0,1,0
0,0,0,1,2,1,0,1,1,359,576,1,101,1,16,1
35,0,0,0,0,0,0,0,0,157,227,0,137,0,0,0
0,0,0,0,0,0,0,0,0,132,190,0,95,0,0,1
24,0,0,0,0,0,0,0,0,214,680,0,206,0,5,0
32,1,0,0,0,0,0,0,0,255,42,0,44,0,0,0
35,1,0,0,0,0,0,0,0,98,35,0,8,0,0,0
59,1,0,1,4,0,0,1,3,26,1,7,15,5,0,0
0,0,0,1,6,12,8,1,1,210,53,3,39,1,0,1
48,1,0,0,0,0,0,0,0,70,33,0,82,0,0,0
20,0,0,1,0,2,0,1,1,204,320,1,438,1,0,0
29,1,0,0,0,0,0,0,0,101,195,0,50,0,0,0
0,0,0,1,0,3,0,1,1,133,136,1,22,1,0,1
65,1,0,1,4,2,0,1,1,7,2,3,0,2,0,0
47,1,0,0,0,0,0,0,0,82,34,0,26,0,0,0
29,0,0,0,0,0,0,0,0,264,388,0,19,0,0,0
25,1,0,1,0,0,0,1,1,62,76,1,9,1,5,0
0,0,0,0,0,0,0,0,0,276,257,0,52,0,0,1
22,0,0,0,0,0,0,0,0,122,146,0,41,0,1,0
27,1,0,0,0,0,0,0,0,240,172,0,158,0,0,0
27,1,0,1,1,0,0,1,1,330,38,1,9,1,0,0
24,0,0,0,0,0,0,0,0,212,362,0,40,0,0,0
45,0,0,0,0,0,0,0,0,108,80,0,19,0,0,0
37,1,0,0,0,0,0,0,0,95,27,0,54,0,0,0
0,1,0,0,0,0,0,0,0,120,0,0,13,0,0,1
0,0,0,0,0,0,0,0,0,147,107,0,50,0,0,1
40,1,0,1,4,0,0,1,1,220,8,1,0,1,0,0
43,1,0,1,0,0,0,1,1,39,2,1,3,1,0,0
51,0,0,0,0,0,0,0,0,102,35,0,12,0,0,0
24,1,0,1,4,4,0,1,1,250,186,1,88,1,0,0
28,0,0,0,0,0,0,0,0,363,1309,0,1066,0,0,0
24,0,0,0,0,0,0,0,0,48,86,0,16,0,0,0
0,1,0,1,1,5,86,1,6,131,50,4,20,18,0,1
36,0,0,0,0,0,0,0,0,141,15,0,15,0,0,0
51,0,0,0,0,0,0,0,0,63,33,0,25,0,0,0
25,0,0,0,0,0,0,0,0,769,1133,0,366,0,0,0
0,1,0,0,0,0,0,0,0,203,29,0,10,0,4,1
24,1,0,0,0,0,0,0,0,68,194,0,115,0,5,0
34,0,0,0,0,0,0,0,0,106,159,0,73,0,0,0
0,0,0,1,4,2,0,1,1,12,2,1,0,1,0,1
101,0,0,1,7,4,10,6,1,407,19,2,38,3,0,0
23,0,0,0,0,0,0,0,0,209,240,0,97,0,0,0
26,1,0,1,0,1,0,1,2,33,30,1,4,13,0,0
0,1,0,0,0,0,0,0,0,102,92,0,50,0,0,1
0,1,0,1,7,1,0,1,1,169,100,1,52,1,0,1
56,0,0,0,0,0,0,0,0,89,24,0,7,0,14,0
24,1,0,1,7,3,2,1,1,51,125,3,83,1,2,0
0,0,0,0,0,0,0,0,0,47,141,0,0,0,11,1
22,0,0,0,0,0,0,0,0,149,248,0,77,0,0,0
39,0,0,0,0,0,0,0,0,132,172,0,250,0,17,0
59,0,0,0,0,0,0,0,0,12,12,0,2,0,0,0
46,1,0,1,4,2,0,1,1,298,98,1,102,1,0,0
30,1,0,0,0,0,0,0,0,117,56,0,16,0,0,0
48,1,0,1,1,0,0,1,1,209,5,1,6,1,0,0
0,0,0,1,0,0,138,1,1,311,17,1,2,1,17,1
0,0,0,1,0,3,0,2,1,384,257,5,76,1,7,1
29,0,0,1,0,7,0,1,1,658,278,1,107,2,0,0
59,1,0,0,0,0,0,0,0,122,13,0,1,0,0,0
0,1,0,0,0,0,0,0,0,339,157,0,3,0,0,1
0,1,0,0,0,0,0,0,0,400,67,0,32,0,0,1
0,0,0,0,0,0,0,0,0,158,130,0,44,0,0,1
27,0,0,0,0,0,0,0,0,62,405,0,188,0,0,0
0,0,0,1,1,2,13,1,1,53,86,1,20,1,3,1
52,1,0,0,0,0,0,0,0,66,13,0,1,0,0,0
41,1,0,1,5,1,0,1,1,175,34,1,8,1,0,0
30,0,0,0,0,0,0,0,0,155,201,0,91,0,0,0
0,0,0,1,4,1,0,1,2,187,18,3,7,5,0,1
40,0,0,1,1,3,0,1,1,133,84,1,20,1,10,0
49,1,0,1,0,2,0,1,1,39,14,1,7,1,0,0
25,1,0,1,0,0,0,1,1,144,1,1,130,1,0,0
48,0,0,1,4,2,15,1,1,122,41,4,9,1,15,0
0,0,0,1,0,0,0,1,1,521,170,1,180,1,7,1
55,0,0,0,0,0,0,0,0,138,472,0,138,0,22,0
0,0,0,0,0,0,0,0,0,131,445,0,17,0,11,1
30,0,0,0,0,0,0,0,0,263,772,0,286,0,1,0
0,1,0,0,0,0,0,0,0,146,69,0,9,0,0,1
0,0,0,0,0,0,0,0,0,194,233,0,15,0,0,1
30,0,0,0,0,0,0,0,0,283,1049,0,109,0,13,0
58,1,0,1,0,2,0,1,1,42,3,1,18,1,2,0
48,1,0,1,6,0,0,1,1,76,8,1,2,1,0,0
35,0,0,0,0,0,0,0,0,290,245,0,328,0,0,0
0,1,0,1,1,0,3,1,2,17,7,2,1,2,0,1
44,1,0,0,0,0,0,0,0,11,8,0,0,0,0,0
32,0,0,0,0,0,0,0,0,373,154,0,176,0,0,0
0,1,0,1,0,0,0,1,1,100,131,1,109,1,0,1
33,1,0,0,0,0,0,0,0,129,163,0,6,0,8,0
30,1,0,0,0,0,0,0,0,253,73,0,16,0,0,0
51,1,0,1,0,0,0,1,1,65,33,1,0,1,0,0
0,0,0,0,0,0,0,0,0,63,25,0,2,0,0,1
31,1,0,0,0,0,0,0,0,228,95,0,72,0,0,0
49,0,0,1,4,0,0,1,1,58,25,1,7,1,0,0
22,1,0,1,0,1,0,1,1,272,436,1,32,1,0,0
33,0,0,0,0,0,0,0,0,263,293,0,304,0,1,0
31,1,0,0,0,0,0,0,0,680,464,0,27,0,0,0
24,1,0,0,0,0,0,0,0,492,430,0,84,0,0,0
0,0,0,0,0,0,0,0,0,237,152,0,105,0,0,1
22,1,0,1,0,0,0,1,1,174,209,1,63,1,4,0
0,1,0,0,0,0,0,0,0,169,136,0,112,0,0,1
25,0,0,0,0,0,0,0,0,98,251,0,91,0,1,0
54,1,0,0,0,0,0,0,0,24,44,0,4,0,0,0
24,1,0,0,0,0,0,0,0,441,103,0,138,0,0,0
0,0,0,1,0,0,0,1,1,66,122,1,138,1,0,1
49,0,0,0,0,0,0,0,0,150,122,0,38,0,0,0
42,1,0,1,2,2,2,1,1,209,5,2,0,1,7,0
32,1,0,0,0,0,0,0,0,1172,284,0,521,0,16,0
25,0,0,1,7,2,0,1,1,336,759,1,136,1,0,0
39,1,0,0,0,0,0,0,0,12,13,0,0,0,0,0
41,1,0,0,0,0,0,0,0,34,7,0,3,0,1,0
33,1,0,0,0,0,0,0,0,316,67,0,84,0,0,0
57,1,0,0,0,0,0,0,0,187,5,0,8,0,0,0
24,1,0,1,0,0,0,1,4,50,21,1,3,10,0,0
29,0,0,0,0,0,0,0,0,121,417,0,106,0,0,0
40,0,0,1,4,0,0,1,1,36,42,1,1,1,0,0
22,0,0,1,0,8,0,1,3,151,168,2,191,1,1,0
22,1,0,0,0,0,0,0,0,268,394,0,136,0,4,0
